OrderID,OrderDate,Year,Month,Quarter,CustomerID,Region,City,Channel,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,Status
ORD1667,2024-07-23,2024,7,Q3,C0059,South,Chennai,Wholesale,P007,Office Desk,Furniture,7,22000,0.1,138600.0,98000,40600.0,Returned
ORD1668,2024-06-16,2024,6,Q2,C0090,North,Delhi,Online,P003,Tablet,Electronics,8,32000,0.2,204800.0,176000,28800.0,Delivered
ORD1669,2024-09-30,2024,9,Q3,C0119,North,Lucknow,Direct Sales,P014,Jacket,Apparel,10,5500,0.1,49500.0,28000,21500.0,Delivered
ORD1670,2023-06-03,2023,6,Q2,C0022,West,Ahmedabad,Online,P005,Smart Watch,Electronics,3,18000,0.1,48600.0,36000,12600.0,Returned
ORD1671,2024-07-30,2024,7,Q3,C0100,South,Hyderabad,Wholesale,P008,Bookshelf,Furniture,2,9000,0.2,14400.0,11000,3400.0,Returned
ORD1672,2023-12-19,2023,12,Q4,C0188,North,Delhi,Direct Sales,P002,Smartphone,Electronics,7,45000,0.0,315000.0,210000,105000.0,Delivered
ORD1673,2024-08-08,2024,8,Q3,C0165,Central,Indore,Online,P005,Smart Watch,Electronics,10,18000,0.05,171000.0,120000,51000.0,Delivered
ORD1674,2024-02-17,2024,2,Q1,C0059,South,Chennai,Direct Sales,P016,Pen Set,Stationery,3,450,0.1,1215.0,540,675.0,Delivered
ORD1675,2023-12-06,2023,12,Q4,C0185,South,Chennai,Direct Sales,P007,Office Desk,Furniture,4,22000,0.0,88000.0,56000,32000.0,Returned
ORD1676,2024-01-17,2024,1,Q1,C0167,Central,Nagpur,Wholesale,P020,Air Purifier,Appliances,1,12000,0.0,12000.0,7500,4500.0,Delivered
ORD1677,2024-05-18,2024,5,Q2,C0009,South,Chennai,Retail Store,P015,Notebook,Stationery,2,250,0.2,400.0,200,200.0,Delivered
ORD1678,2024-03-29,2024,3,Q1,C0056,South,Bangalore,Direct Sales,P001,Laptop,Electronics,6,75000,0.0,450000.0,330000,120000.0,Delivered
ORD1679,2023-04-02,2023,4,Q2,C0165,Central,Indore,Retail Store,P014,Jacket,Apparel,4,5500,0.05,20900.0,11200,9700.0,Returned
ORD1680,2024-02-21,2024,2,Q1,C0055,West,Pune,Wholesale,P008,Bookshelf,Furniture,8,9000,0.2,57600.0,44000,13600.0,Delivered
ORD1681,2024-06-11,2024,6,Q2,C0162,Central,Nagpur,Wholesale,P006,Desk Chair,Furniture,3,15000,0.0,45000.0,27000,18000.0,Delivered
ORD1682,2024-02-18,2024,2,Q1,C0131,Central,Nagpur,Online,P013,Sneakers,Apparel,3,4500,0.2,10800.0,6600,4200.0,Delivered
ORD1683,2023-07-25,2023,7,Q3,C0132,North,Chandigarh,Online,P001,Laptop,Electronics,1,75000,0.0,75000.0,55000,20000.0,Delivered
ORD1684,2024-01-05,2024,1,Q1,C0095,West,Mumbai,Wholesale,P019,Blender,Appliances,4,4200,0.0,16800.0,9600,7200.0,Delivered
ORD1685,2024-06-01,2024,6,Q2,C0122,West,Pune,Online,P008,Bookshelf,Furniture,7,9000,0.15,53550.0,38500,15050.0,Delivered
ORD1686,2023-09-05,2023,9,Q3,C0111,South,Hyderabad,Direct Sales,P004,Headphones,Electronics,6,8000,0.05,45600.0,27000,18600.0,Delivered
ORD1687,2024-04-30,2024,4,Q2,C0197,East,Guwahati,Wholesale,P012,Jeans,Apparel,10,2500,0.1,22500.0,11000,11500.0,Delivered
ORD1688,2023-09-22,2023,9,Q3,C0148,East,Guwahati,Online,P016,Pen Set,Stationery,2,450,0.0,900.0,360,540.0,Delivered
ORD1689,2023-06-16,2023,6,Q2,C0110,South,Chennai,Retail Store,P020,Air Purifier,Appliances,10,12000,0.2,96000.0,75000,21000.0,Returned
ORD1690,2024-10-24,2024,10,Q4,C0047,South,Chennai,Retail Store,P014,Jacket,Apparel,4,5500,0.15,18700.0,11200,7500.0,Delivered
ORD1691,2024-02-24,2024,2,Q1,C0063,East,Kolkata,Online,P011,T-Shirt,Apparel,9,1200,0.0,10800.0,4500,6300.0,Delivered
ORD1692,2023-05-16,2023,5,Q2,C0020,South,Chennai,Online,P015,Notebook,Stationery,3,250,0.1,675.0,300,375.0,Delivered
ORD1693,2024-09-14,2024,9,Q3,C0063,East,Kolkata,Wholesale,P007,Office Desk,Furniture,5,22000,0.15,93500.0,70000,23500.0,Delivered
ORD1694,2024-01-21,2024,1,Q1,C0188,North,Delhi,Wholesale,P019,Blender,Appliances,6,4200,0.05,23940.0,14400,9540.0,Delivered
ORD1695,2023-11-06,2023,11,Q4,C0043,North,Lucknow,Direct Sales,P010,Keyboard,Electronics,9,3500,0.2,25200.0,16200,9000.0,Delivered
ORD1696,2023-01-08,2023,1,Q1,C0080,South,Chennai,Wholesale,P006,Desk Chair,Furniture,9,15000,0.15,114750.0,81000,33750.0,Delivered
ORD1697,2024-08-31,2024,8,Q3,C0200,East,Guwahati,Wholesale,P019,Blender,Appliances,10,4200,0.0,42000.0,24000,18000.0,Delivered
ORD1698,2024-05-08,2024,5,Q2,C0032,North,Delhi,Wholesale,P017,Planner,Stationery,2,600,0.0,1200.0,440,760.0,Delivered
ORD1699,2023-10-11,2023,10,Q4,C0007,North,Delhi,Wholesale,P009,Monitor,Electronics,5,28000,0.15,119000.0,90000,29000.0,Delivered
ORD1700,2024-06-13,2024,6,Q2,C0089,Central,Bhopal,Direct Sales,P017,Planner,Stationery,4,600,0.0,2400.0,880,1520.0,Delivered
ORD1701,2024-11-28,2024,11,Q4,C0129,South,Hyderabad,Online,P019,Blender,Appliances,3,4200,0.15,10710.0,7200,3510.0,Delivered
ORD1702,2023-10-30,2023,10,Q4,C0094,West,Pune,Direct Sales,P012,Jeans,Apparel,5,2500,0.05,11875.0,5500,6375.0,Delivered
ORD1703,2023-02-06,2023,2,Q1,C0108,Central,Bhopal,Retail Store,P004,Headphones,Electronics,10,8000,0.15,68000.0,45000,23000.0,Delivered
ORD1704,2024-12-31,2024,12,Q4,C0194,South,Bangalore,Direct Sales,P001,Laptop,Electronics,4,75000,0.15,255000.0,220000,35000.0,Returned
ORD1705,2024-11-18,2024,11,Q4,C0197,East,Guwahati,Wholesale,P011,T-Shirt,Apparel,6,1200,0.1,6480.0,3000,3480.0,Delivered
ORD1706,2024-11-04,2024,11,Q4,C0177,Central,Nagpur,Wholesale,P015,Notebook,Stationery,9,250,0.0,2250.0,900,1350.0,Delivered
ORD1707,2023-05-12,2023,5,Q2,C0017,West,Pune,Retail Store,P005,Smart Watch,Electronics,5,18000,0.15,76500.0,60000,16500.0,Returned
ORD1708,2023-12-10,2023,12,Q4,C0066,West,Pune,Wholesale,P007,Office Desk,Furniture,2,22000,0.0,44000.0,28000,16000.0,Delivered
ORD1709,2023-11-11,2023,11,Q4,C0156,West,Pune,Wholesale,P011,T-Shirt,Apparel,7,1200,0.2,6720.0,3500,3220.0,Delivered
ORD1710,2024-08-22,2024,8,Q3,C0185,South,Chennai,Online,P007,Office Desk,Furniture,5,22000,0.05,104500.0,70000,34500.0,Delivered
ORD1711,2024-10-11,2024,10,Q4,C0022,West,Ahmedabad,Online,P002,Smartphone,Electronics,10,45000,0.1,405000.0,300000,105000.0,Delivered
ORD1712,2023-07-19,2023,7,Q3,C0188,North,Delhi,Direct Sales,P014,Jacket,Apparel,9,5500,0.0,49500.0,25200,24300.0,Delivered
ORD1713,2024-02-28,2024,2,Q1,C0138,Central,Indore,Retail Store,P012,Jeans,Apparel,1,2500,0.2,2000.0,1100,900.0,Delivered
ORD1714,2023-07-25,2023,7,Q3,C0117,North,Lucknow,Direct Sales,P007,Office Desk,Furniture,6,22000,0.05,125400.0,84000,41400.0,Delivered
ORD1715,2023-07-04,2023,7,Q3,C0101,West,Pune,Wholesale,P014,Jacket,Apparel,2,5500,0.05,10450.0,5600,4850.0,Delivered
ORD1716,2023-07-01,2023,7,Q3,C0139,Central,Nagpur,Online,P015,Notebook,Stationery,6,250,0.15,1275.0,600,675.0,Delivered
ORD1717,2023-10-08,2023,10,Q4,C0184,North,Chandigarh,Retail Store,P003,Tablet,Electronics,4,32000,0.2,102400.0,88000,14400.0,Delivered
ORD1718,2023-06-12,2023,6,Q2,C0170,East,Bhubaneswar,Online,P015,Notebook,Stationery,8,250,0.2,1600.0,800,800.0,Delivered
ORD1719,2024-03-20,2024,3,Q1,C0036,Central,Indore,Direct Sales,P009,Monitor,Electronics,7,28000,0.05,186200.0,126000,60200.0,Pending
ORD1720,2024-01-28,2024,1,Q1,C0105,West,Mumbai,Retail Store,P010,Keyboard,Electronics,1,3500,0.0,3500.0,1800,1700.0,Delivered
ORD1721,2023-01-15,2023,1,Q1,C0091,North,Chandigarh,Retail Store,P004,Headphones,Electronics,6,8000,0.2,38400.0,27000,11400.0,Delivered
ORD1722,2023-01-05,2023,1,Q1,C0094,West,Pune,Wholesale,P017,Planner,Stationery,4,600,0.0,2400.0,880,1520.0,Delivered
ORD1723,2023-04-16,2023,4,Q2,C0181,North,Delhi,Wholesale,P020,Air Purifier,Appliances,7,12000,0.1,75600.0,52500,23100.0,Delivered
ORD1724,2023-02-16,2023,2,Q1,C0187,North,Delhi,Direct Sales,P005,Smart Watch,Electronics,5,18000,0.0,90000.0,60000,30000.0,Delivered
ORD1725,2024-09-02,2024,9,Q3,C0158,North,Delhi,Direct Sales,P005,Smart Watch,Electronics,9,18000,0.0,162000.0,108000,54000.0,Returned
ORD1726,2023-05-18,2023,5,Q2,C0197,East,Guwahati,Wholesale,P011,T-Shirt,Apparel,6,1200,0.05,6840.0,3000,3840.0,Delivered
ORD1727,2023-06-18,2023,6,Q2,C0147,East,Guwahati,Retail Store,P012,Jeans,Apparel,7,2500,0.0,17500.0,7700,9800.0,Delivered
ORD1728,2023-05-15,2023,5,Q2,C0125,South,Hyderabad,Online,P017,Planner,Stationery,4,600,0.15,2040.0,880,1160.0,Delivered
ORD1729,2023-06-23,2023,6,Q2,C0134,West,Pune,Online,P017,Planner,Stationery,2,600,0.0,1200.0,440,760.0,Delivered
ORD1730,2024-10-17,2024,10,Q4,C0133,South,Hyderabad,Online,P012,Jeans,Apparel,5,2500,0.2,10000.0,5500,4500.0,Delivered
ORD1731,2023-02-19,2023,2,Q1,C0028,South,Hyderabad,Online,P019,Blender,Appliances,2,4200,0.15,7140.0,4800,2340.0,Delivered
ORD1732,2023-04-29,2023,4,Q2,C0181,North,Delhi,Direct Sales,P002,Smartphone,Electronics,7,45000,0.05,299250.0,210000,89250.0,Delivered
ORD1733,2023-09-16,2023,9,Q3,C0015,Central,Nagpur,Retail Store,P012,Jeans,Apparel,8,2500,0.15,17000.0,8800,8200.0,Delivered
ORD1734,2024-12-03,2024,12,Q4,C0102,North,Chandigarh,Direct Sales,P004,Headphones,Electronics,1,8000,0.0,8000.0,4500,3500.0,Delivered
ORD1735,2024-11-09,2024,11,Q4,C0179,Central,Nagpur,Retail Store,P016,Pen Set,Stationery,9,450,0.0,4050.0,1620,2430.0,Delivered
ORD1736,2023-04-18,2023,4,Q2,C0170,East,Bhubaneswar,Online,P009,Monitor,Electronics,9,28000,0.15,214200.0,162000,52200.0,Delivered
ORD1737,2023-04-19,2023,4,Q2,C0071,East,Bhubaneswar,Retail Store,P015,Notebook,Stationery,8,250,0.0,2000.0,800,1200.0,Delivered
ORD1738,2024-06-19,2024,6,Q2,C0097,South,Hyderabad,Direct Sales,P009,Monitor,Electronics,4,28000,0.0,112000.0,72000,40000.0,Delivered
ORD1739,2023-02-10,2023,2,Q1,C0134,West,Pune,Retail Store,P017,Planner,Stationery,9,600,0.05,5130.0,1980,3150.0,Delivered
ORD1740,2024-05-07,2024,5,Q2,C0181,North,Delhi,Online,P011,T-Shirt,Apparel,6,1200,0.0,7200.0,3000,4200.0,Delivered
ORD1741,2023-04-02,2023,4,Q2,C0063,East,Kolkata,Direct Sales,P008,Bookshelf,Furniture,2,9000,0.2,14400.0,11000,3400.0,Delivered
ORD1742,2023-04-03,2023,4,Q2,C0100,South,Hyderabad,Online,P009,Monitor,Electronics,9,28000,0.0,252000.0,162000,90000.0,Returned
ORD1743,2024-10-21,2024,10,Q4,C0024,West,Ahmedabad,Wholesale,P007,Office Desk,Furniture,4,22000,0.05,83600.0,56000,27600.0,Delivered
ORD1744,2023-02-21,2023,2,Q1,C0097,South,Hyderabad,Retail Store,P005,Smart Watch,Electronics,2,18000,0.2,28800.0,24000,4800.0,Returned
ORD1745,2023-10-25,2023,10,Q4,C0140,North,Chandigarh,Wholesale,P002,Smartphone,Electronics,6,45000,0.2,216000.0,180000,36000.0,Delivered
ORD1746,2023-04-29,2023,4,Q2,C0191,East,Bhubaneswar,Online,P006,Desk Chair,Furniture,2,15000,0.2,24000.0,18000,6000.0,Delivered
ORD1747,2023-05-22,2023,5,Q2,C0006,West,Mumbai,Wholesale,P005,Smart Watch,Electronics,3,18000,0.0,54000.0,36000,18000.0,Returned
ORD1748,2024-09-28,2024,9,Q3,C0129,South,Hyderabad,Online,P012,Jeans,Apparel,5,2500,0.15,10625.0,5500,5125.0,Delivered
ORD1749,2023-12-17,2023,12,Q4,C0075,South,Hyderabad,Direct Sales,P005,Smart Watch,Electronics,3,18000,0.0,54000.0,36000,18000.0,Delivered
ORD1750,2024-04-12,2024,4,Q2,C0056,South,Bangalore,Direct Sales,P013,Sneakers,Apparel,5,4500,0.2,18000.0,11000,7000.0,Delivered
ORD1751,2024-05-04,2024,5,Q2,C0122,West,Pune,Retail Store,P018,Coffee Maker,Appliances,7,6500,0.15,38675.0,26600,12075.0,Delivered
ORD1752,2024-12-13,2024,12,Q4,C0069,North,Chandigarh,Retail Store,P003,Tablet,Electronics,1,32000,0.2,25600.0,22000,3600.0,Delivered
ORD1753,2024-08-27,2024,8,Q3,C0048,East,Kolkata,Direct Sales,P016,Pen Set,Stationery,8,450,0.2,2880.0,1440,1440.0,Delivered
ORD1754,2024-01-24,2024,1,Q1,C0156,West,Pune,Online,P015,Notebook,Stationery,6,250,0.1,1350.0,600,750.0,Returned
ORD1755,2023-05-14,2023,5,Q2,C0173,East,Guwahati,Online,P005,Smart Watch,Electronics,8,18000,0.05,136800.0,96000,40800.0,Returned
ORD1756,2024-03-27,2024,3,Q1,C0023,East,Kolkata,Wholesale,P016,Pen Set,Stationery,1,450,0.0,450.0,180,270.0,Delivered
ORD1757,2023-01-13,2023,1,Q1,C0056,South,Bangalore,Retail Store,P014,Jacket,Apparel,9,5500,0.2,39600.0,25200,14400.0,Pending
ORD1758,2024-11-16,2024,11,Q4,C0060,North,Chandigarh,Online,P001,Laptop,Electronics,6,75000,0.1,405000.0,330000,75000.0,Delivered
ORD1759,2023-09-12,2023,9,Q3,C0118,East,Guwahati,Direct Sales,P015,Notebook,Stationery,8,250,0.0,2000.0,800,1200.0,Delivered
ORD1760,2024-07-25,2024,7,Q3,C0025,Central,Bhopal,Online,P002,Smartphone,Electronics,10,45000,0.0,450000.0,300000,150000.0,Delivered
ORD1761,2023-06-10,2023,6,Q2,C0016,Central,Nagpur,Direct Sales,P017,Planner,Stationery,9,600,0.2,4320.0,1980,2340.0,Returned
ORD1762,2023-06-19,2023,6,Q2,C0177,Central,Nagpur,Direct Sales,P001,Laptop,Electronics,2,75000,0.2,120000.0,110000,10000.0,Delivered
ORD1763,2023-12-05,2023,12,Q4,C0188,North,Delhi,Retail Store,P019,Blender,Appliances,5,4200,0.0,21000.0,12000,9000.0,Delivered
ORD1764,2024-01-23,2024,1,Q1,C0008,Central,Indore,Retail Store,P015,Notebook,Stationery,7,250,0.2,1400.0,700,700.0,Delivered
ORD1765,2024-03-30,2024,3,Q1,C0114,North,Lucknow,Online,P019,Blender,Appliances,10,4200,0.05,39900.0,24000,15900.0,Returned
ORD1766,2024-04-02,2024,4,Q2,C0035,South,Chennai,Direct Sales,P006,Desk Chair,Furniture,6,15000,0.0,90000.0,54000,36000.0,Delivered
ORD1767,2023-01-19,2023,1,Q1,C0169,South,Hyderabad,Direct Sales,P006,Desk Chair,Furniture,2,15000,0.05,28500.0,18000,10500.0,Delivered
ORD1768,2024-07-16,2024,7,Q3,C0079,West,Pune,Online,P018,Coffee Maker,Appliances,1,6500,0.2,5200.0,3800,1400.0,Delivered
ORD1769,2024-09-25,2024,9,Q3,C0158,North,Delhi,Retail Store,P001,Laptop,Electronics,5,75000,0.1,337500.0,275000,62500.0,Delivered
ORD1770,2024-04-12,2024,4,Q2,C0147,East,Guwahati,Online,P010,Keyboard,Electronics,6,3500,0.0,21000.0,10800,10200.0,Delivered
ORD1771,2024-04-10,2024,4,Q2,C0020,South,Chennai,Direct Sales,P009,Monitor,Electronics,6,28000,0.1,151200.0,108000,43200.0,Delivered
ORD1772,2024-01-08,2024,1,Q1,C0186,East,Kolkata,Online,P008,Bookshelf,Furniture,8,9000,0.0,72000.0,44000,28000.0,Delivered
ORD1773,2023-08-16,2023,8,Q3,C0189,Central,Bhopal,Wholesale,P020,Air Purifier,Appliances,1,12000,0.0,12000.0,7500,4500.0,Delivered
ORD1774,2023-10-26,2023,10,Q4,C0189,Central,Bhopal,Wholesale,P001,Laptop,Electronics,9,75000,0.1,607500.0,495000,112500.0,Delivered
ORD1775,2023-02-16,2023,2,Q1,C0192,East,Guwahati,Retail Store,P016,Pen Set,Stationery,3,450,0.05,1282.5,540,742.5,Delivered
ORD1776,2024-02-24,2024,2,Q1,C0105,West,Mumbai,Retail Store,P020,Air Purifier,Appliances,2,12000,0.0,24000.0,15000,9000.0,Delivered
ORD1777,2024-02-07,2024,2,Q1,C0038,North,Lucknow,Retail Store,P003,Tablet,Electronics,4,32000,0.05,121600.0,88000,33600.0,Delivered
ORD1778,2023-04-21,2023,4,Q2,C0126,North,Chandigarh,Online,P008,Bookshelf,Furniture,7,9000,0.0,63000.0,38500,24500.0,Delivered
ORD1779,2024-04-06,2024,4,Q2,C0145,Central,Nagpur,Retail Store,P010,Keyboard,Electronics,8,3500,0.15,23800.0,14400,9400.0,Pending
ORD1780,2023-01-05,2023,1,Q1,C0181,North,Delhi,Online,P013,Sneakers,Apparel,9,4500,0.15,34425.0,19800,14625.0,Delivered
ORD1781,2024-03-19,2024,3,Q1,C0079,West,Pune,Retail Store,P009,Monitor,Electronics,10,28000,0.05,266000.0,180000,86000.0,Delivered
ORD1782,2023-06-27,2023,6,Q2,C0155,East,Kolkata,Direct Sales,P013,Sneakers,Apparel,3,4500,0.0,13500.0,6600,6900.0,Delivered
ORD1783,2024-09-12,2024,9,Q3,C0127,Central,Nagpur,Direct Sales,P006,Desk Chair,Furniture,6,15000,0.1,81000.0,54000,27000.0,Delivered
ORD1784,2024-09-15,2024,9,Q3,C0086,Central,Nagpur,Direct Sales,P012,Jeans,Apparel,4,2500,0.0,10000.0,4400,5600.0,Pending
ORD1785,2023-10-29,2023,10,Q4,C0079,West,Pune,Retail Store,P002,Smartphone,Electronics,8,45000,0.2,288000.0,240000,48000.0,Delivered
ORD1786,2024-09-08,2024,9,Q3,C0170,East,Bhubaneswar,Wholesale,P012,Jeans,Apparel,9,2500,0.0,22500.0,9900,12600.0,Delivered
ORD1787,2024-07-20,2024,7,Q3,C0064,West,Pune,Retail Store,P014,Jacket,Apparel,4,5500,0.0,22000.0,11200,10800.0,Delivered
ORD1788,2023-10-25,2023,10,Q4,C0126,North,Chandigarh,Retail Store,P002,Smartphone,Electronics,6,45000,0.15,229500.0,180000,49500.0,Pending
ORD1789,2024-10-27,2024,10,Q4,C0139,Central,Nagpur,Wholesale,P003,Tablet,Electronics,3,32000,0.1,86400.0,66000,20400.0,Delivered
ORD1790,2023-12-27,2023,12,Q4,C0076,Central,Bhopal,Direct Sales,P014,Jacket,Apparel,9,5500,0.05,47025.0,25200,21825.0,Delivered
ORD1791,2024-06-30,2024,6,Q2,C0159,North,Chandigarh,Direct Sales,P014,Jacket,Apparel,5,5500,0.2,22000.0,14000,8000.0,Delivered
ORD1792,2024-06-19,2024,6,Q2,C0074,South,Chennai,Direct Sales,P005,Smart Watch,Electronics,2,18000,0.0,36000.0,24000,12000.0,Delivered
ORD1793,2024-11-17,2024,11,Q4,C0042,North,Chandigarh,Wholesale,P017,Planner,Stationery,1,600,0.0,600.0,220,380.0,Delivered
ORD1794,2023-06-14,2023,6,Q2,C0089,Central,Bhopal,Wholesale,P015,Notebook,Stationery,5,250,0.15,1062.5,500,562.5,Delivered
ORD1795,2023-03-05,2023,3,Q1,C0045,North,Lucknow,Online,P005,Smart Watch,Electronics,5,18000,0.0,90000.0,60000,30000.0,Delivered
ORD1796,2024-04-08,2024,4,Q2,C0173,East,Guwahati,Retail Store,P011,T-Shirt,Apparel,2,1200,0.1,2160.0,1000,1160.0,Delivered
ORD1797,2024-07-28,2024,7,Q3,C0155,East,Kolkata,Wholesale,P007,Office Desk,Furniture,7,22000,0.0,154000.0,98000,56000.0,Delivered
ORD1798,2023-02-18,2023,2,Q1,C0088,North,Chandigarh,Direct Sales,P007,Office Desk,Furniture,7,22000,0.05,146300.0,98000,48300.0,Pending
ORD1799,2024-12-02,2024,12,Q4,C0106,East,Bhubaneswar,Online,P009,Monitor,Electronics,6,28000,0.1,151200.0,108000,43200.0,Delivered
ORD1800,2023-09-15,2023,9,Q3,C0108,Central,Bhopal,Direct Sales,P019,Blender,Appliances,4,4200,0.1,15120.0,9600,5520.0,Delivered
ORD1801,2024-10-10,2024,10,Q4,C0014,East,Bhubaneswar,Retail Store,P002,Smartphone,Electronics,6,45000,0.2,216000.0,180000,36000.0,Delivered
ORD1802,2023-07-18,2023,7,Q3,C0086,Central,Nagpur,Retail Store,P017,Planner,Stationery,5,600,0.05,2850.0,1100,1750.0,Pending
ORD1803,2023-03-18,2023,3,Q1,C0177,Central,Nagpur,Online,P001,Laptop,Electronics,3,75000,0.0,225000.0,165000,60000.0,Delivered
ORD1804,2024-03-14,2024,3,Q1,C0137,South,Bangalore,Wholesale,P003,Tablet,Electronics,5,32000,0.1,144000.0,110000,34000.0,Delivered
ORD1805,2024-08-21,2024,8,Q3,C0091,North,Chandigarh,Wholesale,P011,T-Shirt,Apparel,5,1200,0.0,6000.0,2500,3500.0,Delivered
ORD1806,2023-06-08,2023,6,Q2,C0030,North,Chandigarh,Wholesale,P014,Jacket,Apparel,1,5500,0.0,5500.0,2800,2700.0,Delivered
ORD1807,2024-10-02,2024,10,Q4,C0041,South,Chennai,Wholesale,P017,Planner,Stationery,10,600,0.2,4800.0,2200,2600.0,Delivered
ORD1808,2024-08-09,2024,8,Q3,C0150,East,Guwahati,Online,P004,Headphones,Electronics,9,8000,0.0,72000.0,40500,31500.0,Delivered
ORD1809,2023-11-22,2023,11,Q4,C0047,South,Chennai,Retail Store,P006,Desk Chair,Furniture,9,15000,0.0,135000.0,81000,54000.0,Delivered
ORD1810,2024-06-01,2024,6,Q2,C0164,North,Chandigarh,Direct Sales,P016,Pen Set,Stationery,3,450,0.05,1282.5,540,742.5,Delivered
ORD1811,2023-08-15,2023,8,Q3,C0033,Central,Indore,Wholesale,P009,Monitor,Electronics,4,28000,0.15,95200.0,72000,23200.0,Delivered
ORD1812,2023-10-28,2023,10,Q4,C0058,West,Ahmedabad,Direct Sales,P009,Monitor,Electronics,4,28000,0.2,89600.0,72000,17600.0,Pending
ORD1813,2024-10-26,2024,10,Q4,C0099,North,Chandigarh,Wholesale,P009,Monitor,Electronics,1,28000,0.0,28000.0,18000,10000.0,Delivered
ORD1814,2024-10-19,2024,10,Q4,C0107,West,Ahmedabad,Retail Store,P003,Tablet,Electronics,10,32000,0.1,288000.0,220000,68000.0,Pending
ORD1815,2024-11-29,2024,11,Q4,C0063,East,Kolkata,Online,P018,Coffee Maker,Appliances,6,6500,0.05,37050.0,22800,14250.0,Delivered
ORD1816,2024-07-07,2024,7,Q3,C0067,North,Delhi,Wholesale,P008,Bookshelf,Furniture,5,9000,0.0,45000.0,27500,17500.0,Delivered
ORD1817,2024-06-04,2024,6,Q2,C0040,North,Lucknow,Online,P011,T-Shirt,Apparel,8,1200,0.05,9120.0,4000,5120.0,Delivered
ORD1818,2024-10-29,2024,10,Q4,C0169,South,Hyderabad,Online,P013,Sneakers,Apparel,4,4500,0.0,18000.0,8800,9200.0,Returned
ORD1819,2023-06-21,2023,6,Q2,C0155,East,Kolkata,Online,P011,T-Shirt,Apparel,9,1200,0.1,9720.0,4500,5220.0,Delivered
ORD1820,2023-08-04,2023,8,Q3,C0005,North,Chandigarh,Direct Sales,P010,Keyboard,Electronics,4,3500,0.2,11200.0,7200,4000.0,Delivered
ORD1821,2023-07-30,2023,7,Q3,C0047,South,Chennai,Direct Sales,P003,Tablet,Electronics,9,32000,0.2,230400.0,198000,32400.0,Delivered
ORD1822,2023-03-15,2023,3,Q1,C0037,South,Chennai,Direct Sales,P019,Blender,Appliances,3,4200,0.0,12600.0,7200,5400.0,Delivered
ORD1823,2023-02-08,2023,2,Q1,C0178,East,Guwahati,Online,P006,Desk Chair,Furniture,2,15000,0.0,30000.0,18000,12000.0,Delivered
ORD1824,2023-09-15,2023,9,Q3,C0048,East,Kolkata,Retail Store,P013,Sneakers,Apparel,9,4500,0.0,40500.0,19800,20700.0,Returned
ORD1825,2024-02-22,2024,2,Q1,C0068,North,Delhi,Direct Sales,P012,Jeans,Apparel,7,2500,0.05,16625.0,7700,8925.0,Delivered
ORD1826,2023-01-18,2023,1,Q1,C0181,North,Delhi,Online,P013,Sneakers,Apparel,7,4500,0.15,26775.0,15400,11375.0,Delivered
ORD1827,2024-10-18,2024,10,Q4,C0110,South,Chennai,Online,P014,Jacket,Apparel,10,5500,0.0,55000.0,28000,27000.0,Delivered
ORD1828,2023-03-16,2023,3,Q1,C0045,North,Lucknow,Online,P002,Smartphone,Electronics,6,45000,0.1,243000.0,180000,63000.0,Delivered
ORD1829,2024-12-03,2024,12,Q4,C0193,Central,Bhopal,Online,P001,Laptop,Electronics,5,75000,0.1,337500.0,275000,62500.0,Delivered
ORD1830,2024-03-24,2024,3,Q1,C0191,East,Bhubaneswar,Online,P016,Pen Set,Stationery,7,450,0.05,2992.5,1260,1732.5,Delivered
ORD1831,2024-06-30,2024,6,Q2,C0112,East,Bhubaneswar,Direct Sales,P010,Keyboard,Electronics,4,3500,0.0,14000.0,7200,6800.0,Delivered
ORD1832,2024-07-12,2024,7,Q3,C0139,Central,Nagpur,Retail Store,P001,Laptop,Electronics,5,75000,0.15,318750.0,275000,43750.0,Delivered
ORD1833,2024-10-25,2024,10,Q4,C0099,North,Chandigarh,Retail Store,P017,Planner,Stationery,6,600,0.0,3600.0,1320,2280.0,Delivered
ORD1834,2023-01-06,2023,1,Q1,C0047,South,Chennai,Direct Sales,P005,Smart Watch,Electronics,10,18000,0.1,162000.0,120000,42000.0,Delivered
ORD1835,2023-03-29,2023,3,Q1,C0119,North,Lucknow,Wholesale,P018,Coffee Maker,Appliances,5,6500,0.0,32500.0,19000,13500.0,Delivered
ORD1836,2024-10-23,2024,10,Q4,C0083,South,Hyderabad,Retail Store,P017,Planner,Stationery,9,600,0.0,5400.0,1980,3420.0,Delivered
ORD1837,2024-09-23,2024,9,Q3,C0187,North,Delhi,Online,P009,Monitor,Electronics,5,28000,0.0,140000.0,90000,50000.0,Delivered
ORD1838,2024-08-03,2024,8,Q3,C0051,Central,Indore,Direct Sales,P017,Planner,Stationery,1,600,0.2,480.0,220,260.0,Delivered
ORD1839,2023-03-16,2023,3,Q1,C0160,West,Ahmedabad,Online,P009,Monitor,Electronics,5,28000,0.15,119000.0,90000,29000.0,Delivered
ORD1840,2023-07-22,2023,7,Q3,C0053,Central,Bhopal,Wholesale,P020,Air Purifier,Appliances,10,12000,0.05,114000.0,75000,39000.0,Delivered
